,id,x,y,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
706,707,-73.961547503801,40.793156066867205,33B-AM-1010-06,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
707,708,-73.9592819491968,40.7941062008626,35C-AM-1007-06,AM,10072018,Adult,,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
708,709,-73.9519387881692,40.7936273636929,38I-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
709,710,-73.9695569897042,40.771206214717104,9H-PM-1018-01,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
710,711,-73.97679809251241,40.774362775678,9A-PM-1010-02,PM,10102018,Adult,,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
711,712,-73.9736169886655,40.7714942196257,7E-AM-1006-06,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
712,713,-73.956200809768,40.798181446265,40C-AM-1017-06,AM,10172018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
713,714,-73.96915857561909,40.776340465695,14F-AM-1007-03,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
714,715,-73.97720265726741,40.7691598773017,4D-PM-1008-14,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
715,716,-73.9745427984089,40.7691848214817,5E-AM-1008-03,AM,10082018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
716,717,-73.9574749571848,40.7981898890735,40C-PM-1006-08,PM,10062018,Adult,Gray,Ground Plane,By the main road,True,False,False,False,False,,False,False,False,False,False,False,False,True
717,718,-73.9661694463488,40.7757530583569,15H-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,along bottom of rock outcropping,False,False,False,True,True,,False,False,False,False,False,False,True,False
718,719,-73.96268812347421,40.7905208345549,30C-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
719,720,-73.9669814346326,40.780390919948,19E-PM-1018-01,PM,10182018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
720,721,-73.97182620344691,40.76667717974421,4I-PM-1007-02,PM,10072018,Adult,Black,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
721,722,-73.9745953710328,40.7728284025195,8D-AM-1007-07,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
722,723,-73.9654397484763,40.7798863522904,19F-PM-1017-03,PM,10172018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
723,724,-73.9532952763106,40.792007446262204,36I-AM-1017-08,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,False,chasing (#7),False,False,False,False,True,False,False,True
724,725,-73.9689627791,40.776062004359005,14F-AM-1007-06,AM,10072018,Juvenile,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
725,726,-73.973305698325,40.778382331129606,14A-PM-1014-06,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
726,727,-73.9634563222926,40.780992836417,21G-PM-1007-04,PM,10072018,,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,False,False,True
727,728,-73.96029131055779,40.7910635810038,32D-PM-1006-03,PM,10062018,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,True,False,True,False
728,729,-73.97760445784459,40.7697607308033,4C-PM-1010-15,PM,10102018,Juvenile,Gray,Above Ground,on tree,False,False,False,False,False,chasing #14,False,False,False,False,False,False,True,False
729,730,-73.9607280801601,40.7901506706248,31D-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,True,False,False,False,True
730,731,-73.97335458025151,40.7675056025357,4G-AM-1006-04,AM,10062018,Adult,Black,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
731,732,-73.9695041366722,40.779787880948206,17D-AM-1008-02,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,True
732,733,-73.9764397550289,40.7737004557104,8B-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
733,734,-73.9714921188372,40.776758371867,14D-AM-1014-11,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
734,735,-73.971379936565,40.7721434941226,9F-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
735,736,-73.9660110060416,40.780999009859705,20F-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
736,737,-73.97111769994709,40.7724278547281,10F-PM-1019-06,PM,10192018,Adult,Gray,Above Ground,Different tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
737,738,-73.9725712588741,40.7669101832926,4H-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,False,False,True,False,False,climbing (over small wire fence then on the ground),False,False,False,False,False,True,False,True
738,739,-73.9620597449066,40.7922465876813,33B-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,True,False,False,False,False,False,False,False
739,740,-73.95834778506341,40.7914073632782,33F-PM-1012-06,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,True,,True,False,False,False,True,False,False,False
740,741,-73.9790214253443,40.7686791169776,3B-PM-1007-10,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,False,hopping,False,False,False,False,False,False,True,False
741,742,-73.9767016963397,40.7674012784541,2E-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
742,743,-73.9565035705619,40.7937382705056,36F-AM-1017-04,AM,10172018,Juvenile,Gray,Ground Plane,,True,False,False,True,True,,True,False,False,False,False,True,False,True
743,744,-73.97456876537909,40.7776396926997,13A-PM-1014-02,PM,10142018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
744,745,-73.9671640520938,40.7772236833816,16G-AM-1010-02,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
745,746,-73.9591407691,40.796084690312206,37B-AM-1018-01,AM,10182018,Adult,Black,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
746,747,-73.97714226252741,40.772361415776,7B-AM-1008-02,AM,10082018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,True,False
747,748,-73.9756603846107,40.7672531319384,3F-PM-1013-03,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
748,749,-73.96863045815259,40.7773631337117,15E-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,on fallen tree,True,False,False,True,True,,False,False,False,False,False,False,True,False
749,750,-73.96996720741642,40.777438934574796,15D-AM-1007-07,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,chasing #8,False,False,False,False,False,False,True,False
750,751,-73.9683479943823,40.7815827298303,20C-PM-1018-01,PM,10182018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
751,752,-73.9768617690725,40.7741877060705,9A-PM-1010-03,PM,10102018,,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
752,753,-73.9729378674198,40.7672407594559,4H-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,met #3 while foraging and briefly tussled,False,False,False,False,False,False,True,False
753,754,-73.9563203089105,40.7906275357726,33G-PM-1006-01,PM,10062018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
754,755,-73.9579941847434,40.7991216713328,41B-PM-1014-02,PM,10142018,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
755,756,-73.9773079154219,40.7696506688861,4C-AM-1006-02,AM,10062018,Juvenile,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False
756,757,-73.9783185278595,40.7724861675504,7A-AM-1006-03,AM,10062018,Adult,Gray,Above Ground,"in trees, then to ground",True,False,True,False,False,jumping,False,False,False,False,False,False,True,False
757,758,-73.9703621616472,40.775032271482,12E-AM-1017-08,AM,10172018,Adult,Gray,Above Ground,,False,False,False,True,False,chilling,False,False,False,False,False,False,True,False
758,759,-73.969951118124,40.7762756593015,14E-AM-1008-17,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
759,760,-73.97182341595571,40.7810842503715,18A-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,,False,False,True,True,True,burying,False,False,False,True,False,False,False,True
760,761,-73.975062146111,40.7723417173451,8C-PM-1013-07,PM,10132018,,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
761,762,-73.96792913479558,40.7846973096665,23B-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,2/3 were chasing each other,False,False,False,False,True,False,False,True
762,763,-73.9767455430709,40.7717866237826,6B-PM-1017-06,PM,10172018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
763,764,-73.9746608786299,40.7776092078254,13A-AM-1017-01,AM,10172018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
764,765,-73.96797780019,40.784762947325795,23B-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,chain link fence,False,False,True,False,False,,False,False,False,False,False,False,True,False
765,766,-73.96844631543979,40.78348133193521,21B-AM-1019-02,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
766,767,-73.9655734633649,40.7805366922231,20F-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,pulling leaves,True,False,False,False,False,False,False,False
767,768,-73.9729394928432,40.774325671649606,11D-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,False,True
768,769,-73.976521916284,40.773784724458,9B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,True,False,False,False,False,False,False,True
769,770,-73.95977827620291,40.79207733767571,33D-AM-1017-07,AM,10172018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,True,False,True,False,False,True,False
770,771,-73.9648626810032,40.7804506112843,20G-AM-1018-02,AM,10182018,Adult,Gray,Above Ground,Ran up tree,True,False,True,False,False,,True,False,False,False,False,False,False,False
771,772,-73.95841884610591,40.7913241048498,33E-PM-1012-07,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
772,773,-73.95661891453521,40.7883417969746,31H-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
773,774,-73.9673603655908,40.787697417778205,26A-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
774,775,-73.95957577926829,40.7899242643847,31E-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,False,True,,False,True,False,False,False,False,True,False
775,776,-73.9686816795392,40.775770422666994,14F-PM-1012-02,PM,10122018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
776,777,-73.96542102635209,40.7782529692575,17G-AM-1018-01,AM,10182018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
777,778,-73.9677054870327,40.778992870166,17E-AM-1017-03,AM,10172018,Adult,Gray,Above Ground,Tree trunk,False,False,True,False,False,,False,False,False,False,False,False,False,False
778,779,-73.9745305540008,40.7742043234014,10C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,True
779,780,-73.9675472064204,40.7835947167436,22C-PM-1006-06,PM,10062018,Juvenile,Cinnamon,Above Ground,on tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
780,781,-73.955516031113,40.7923188156277,35G-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
781,782,-73.9710559113762,40.779427991420896,16C-PM-1018-01,PM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
782,783,-73.96776542897571,40.786785529449,25A-AM-1013-03,AM,10132018,,Gray,Above Ground,BIG TREE,False,False,False,False,False,being chased by #2,False,False,False,False,False,False,True,False
783,784,-73.9649658099293,40.782326236907394,22F-PM-1014-03,PM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
784,785,-73.9619417432685,40.7930365939865,33B-PM-1010-12,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
785,786,-73.953296595236,40.7927644594513,36I-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False
786,787,-73.97251575343559,40.765837672923396,2I-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False
787,788,-73.9687476703117,40.7742856696093,12G-AM-1012-01,AM,10122018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
788,789,-73.9675023138703,40.7872554700995,25A-PM-1007-01,PM,10072018,Adult,Cinnamon,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
789,790,-73.9745040517502,40.77333038538,9C-PM-1006-06,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
790,791,-73.9772635911119,40.7709428872533,6B-PM-1017-03,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
791,792,-73.97301156879641,40.7741018274312,10D-AM-1008-05,AM,10082018,Juvenile,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,False
792,793,-73.9730111650468,40.7782157736204,14B-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
793,794,-73.9790010565108,40.768573236954396,2C-PM-1013-09,PM,10132018,Adult,,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
794,795,-73.9582523503306,40.7996897499473,41A-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,False,True
795,796,-73.9706641770728,40.77592292137621,13E-AM-1017-12,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
796,797,-73.969345754447,40.7770429650288,15E-AM-1013-02,AM,10132018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,True,False,False
797,798,-73.98085422862799,40.7678702158382,1B-AM-1012-17,AM,10122018,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,True,False
798,799,-73.9529413156461,40.7920963446605,36I-PM-1007-06,PM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
799,800,-73.96821440393342,40.7773070675393,15F-AM-1007-08,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
800,801,-73.9743342303548,40.772774294833205,8D-AM-1007-08,AM,10072018,Adult,Gray,Above Ground,,False,False,False,False,False,communicating from tree,False,False,False,False,False,False,False,False
801,802,-73.958494212554,40.7995008636057,41A-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,ran across a path,False,False,False,False,False,False,True,False
802,803,-73.9697983725608,40.7700677022205,8I-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
803,804,-73.9697196619878,40.7814068507607,19B-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,True
804,805,-73.97068515461841,40.7780777016038,15D-PM-1017-04,PM,10172018,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,,False,False,False,False,False,False,True,False
805,806,-73.97047575554599,40.7763348062134,13E-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,begging (came one yard away from me and stood there),False,False,False,False,False,True,False,False
806,807,-73.97772590224409,40.76820599079029,3D-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
807,808,-73.97168818386709,40.778553537087,15C-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
808,809,-73.96332506365009,40.7922155082679,32A-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
809,810,-73.967418114684,40.7764595360054,15G-AM-1008-05,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
810,811,-73.9771695272048,40.772427727626294,7B-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,True,False
811,812,-73.9699675160516,40.7773012642758,15E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
812,813,-73.9758959798289,40.7694125671679,4D-PM-1008-01,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
813,814,-73.9607608482656,40.7954687648248,36A-PM-1013-06,PM,10132018,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,True,False,,False,False,False,False,False,False,True,False
814,815,-73.9753283783695,40.7733043910649,8C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
815,816,-73.9785300509908,40.772112774842704,6A-AM-1006-07,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
816,817,-73.9540022445432,40.7979409854977,41E-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
817,818,-73.96087574240521,40.790668650465705,31D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
818,819,-73.9603620122205,40.7955965755851,36B-AM-1013-02,AM,10132018,,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
819,820,-73.9801902133148,40.769557595068,3A-AM-1012-03,AM,10122018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
820,821,-73.959077668148,40.7926045823346,34D-AM-1008-02,AM,10082018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
821,822,-73.9576559099012,40.7992598626483,41B-AM-1010-09,AM,10102018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,True,False
822,823,-73.954595058342,40.7956567934304,39F-AM-1014-04,AM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
823,824,-73.9606344681252,40.7958337780644,37B-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
824,825,-73.9580105174865,40.7974468322692,39C-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
825,826,-73.95572635334891,40.7939505791448,37F-PM-1014-02,PM,10142018,Juvenile,Gray,Ground Plane,LAWN,False,False,False,True,True,,False,False,False,False,False,False,True,False
826,827,-73.97002473508999,40.78369290444589,21A-AM-1019-08,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
827,828,-73.9545101041865,40.790382361678205,34I-PM-1010-03,PM,10102018,Adult,Gray,Ground Plane,in the playground.,True,False,False,False,True,with some nuts in the mouth,False,False,False,False,False,False,False,False
828,829,-73.9711801122578,40.778688894221396,16C-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
829,830,-73.95956459625391,40.7899599350145,31E-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,True,True,burying,False,False,False,False,False,False,True,False
830,831,-73.9587712679442,40.7944502501428,36D-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,True,False
831,832,-73.9676206022477,40.784594234984,23B-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
832,833,-73.9741846413977,40.7762518164182,12B-PM-1018-01,PM,10182018,Adult,Gray,Ground Plane,Climbing up rocks,False,False,True,False,True,climbing (up rocks),False,False,False,False,False,False,False,True
833,834,-73.9703914126866,40.7722457975176,10G-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,False,standing,False,False,False,False,False,False,True,False
834,835,-73.97079005665191,40.777167055008896,14D-AM-1014-09,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
835,836,-73.975086415444,40.7671990131313,3F-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,just to right when enter sanctuary,False,False,False,False,True,,False,False,False,False,False,False,True,False
836,837,-73.9557172336815,40.79211256577221,35G-PM-1006-01,PM,10062018,Adult,Black,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
837,838,-73.96910310946879,40.77066938351889,9I-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
838,839,-73.9615602805554,40.7945662185621,35A-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
839,840,-73.9598084794625,40.797616543450204,39A-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
840,841,-73.97469338525721,40.773313866931,9C-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
841,842,-73.9645147011741,40.777256683379896,17I-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,True,False
842,843,-73.97140896474309,40.7767916587915,14D-AM-1014-12,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
843,844,-73.9642379942652,40.777479252073796,17I-PM-1017-01,PM,10172018,Juvenile,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
844,845,-73.9582850206205,40.7978975855555,39B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
845,846,-73.95826439540551,40.800046006127204,42A-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
846,847,-73.9771335416403,40.7668431485224,2E-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
847,848,-73.9692190295442,40.776336630915395,14F-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
848,849,-73.9736165917399,40.772454390149704,8D-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,,False,False,False,False,False,chasing squirrel #3,False,False,False,False,False,False,False,False
849,850,-73.9642288873015,40.782043998356706,22F-AM-1007-06,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,True,False,False
850,851,-73.9528462779437,40.792384304368504,36I-AM-1017-04,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
851,852,-73.9609704650925,40.7938786854735,34B-AM-1013-03,AM,10132018,Adult,Cinnamon,Above Ground,,True,False,True,False,False,hopping,False,False,False,False,False,True,False,True
852,853,-73.9534509627885,40.7921084224711,36I-AM-1017-07,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,"chasing (#8),scratching",True,False,False,False,True,False,True,False
853,854,-73.95771130260559,40.7904332453456,32G-PM-1013-02,PM,10132018,Juvenile,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
854,855,-73.9808247660048,40.76894088312871,2A-PM-1019-01,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,False,runs from,False,False,False,True,False,False,False,True
855,856,-73.9591667162801,40.7937602121568,35D-PM-1013-07,PM,10132018,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,True,False,True,False
856,857,-73.9714243547433,40.7713973982359,8G-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
857,858,-73.96293834202741,40.7889383725489,29C-AM-1007-02,AM,10072018,Adult,Black,Above Ground,,True,False,True,False,False,,False,True,False,False,False,False,False,True
858,859,-73.9600964585868,40.7952339524416,36B-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,True,False,True
859,860,-73.97135191580271,40.7798470142991,17B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
860,861,-73.953287300494,40.793520326789,37H-PM-1006-04,PM,10062018,,,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
861,862,-73.9626120417397,40.790512635862605,30C-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,on a rock,True,False,False,False,True,,False,False,False,False,True,False,True,False
862,863,-73.97640160306659,40.7689894344251,4D-PM-1008-05,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
863,864,-73.969485639023,40.780519159069,18C-PM-1018-05,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
864,865,-73.9741621946917,40.775248147202504,11C-PM-1018-01,PM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
865,866,-73.9792091200122,40.7685845475313,2B-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
866,867,-73.9762257701293,40.7744032758323,9A-AM-1013-08,AM,10132018,Adult,,,,False,False,False,False,False,,False,False,False,False,False,False,False,True
867,868,-73.9738481771673,40.7706540698938,7E-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,False
868,869,-73.96294833745279,40.7936809905265,33A-PM-1018-03,PM,10182018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
869,870,-73.97187204036571,40.770233505633705,7G-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
870,871,-73.9583738783348,40.7979302775527,39B-PM-1014-02,PM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
871,872,-73.9551524422379,40.7910535596756,34H-PM-1006-01,PM,10062018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
